"status","url","link text","redir","On page"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLA-08.pdf","PCS Reporting Date and Authorized TLA are on the Same Day (Commercial Transportation)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLA-09.pdf","Lodging with Currency Conversion Fees","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLA-10.pdf","PCS Reporting Date and Authorized TLA are on the Same Day, Lodging with Friends and Relatives (Commercial Travel)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLAS-01.pdf","TLA Special - Rate Increase National Convention","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLAS-02.pdf","TLA Special - Rate Increase International Sporting Event - Multiple Rooms Used","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLAS-03.pdf","TLA Special - Two Service Members Married to Each Other without a Dependent, Sharing Temporary Lodging Facilities","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TLAS-04.pdf","TLA Special - Computation for a Service Member without a Dependent","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-TRANS-01.pdf","Authorizing or Approving Official (AO) Directs a Service Member to Use Usually-Traveled Route Instead of Government Transportation","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Training/","Training","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/eLearning/","eLearning","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/Reference-Materials/","Reference Materials","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/Instructor-Resources/","Instructor Resources","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/Instructor-Resources/DTS-Training-Resources/","DTS/EWTS Training Resources","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/Instructor-Resources/MyTravel-Training-Resources/","MyTravel Training Resources","","https://www.travel.dod.mil/Training/Training-Search/"
"403 forbidden","https://www.travel.dod.mil/Training/Instructor-Resources/Program-Policy-Training-Resources/","Program & Policy Training Resources","","https://www.travel.dod.mil/Training/Training-Search/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/","[form action]","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/JTR/","","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/JTR/","Joint Travel Regulations","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/DTS-Regs/","","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/DTS-Regs/","DTS Regulations","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/GTCC-Regs/","","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"403 forbidden","https://www.travel.dod.mil/GTCC-Regs/","GTCC Regulations","","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/"
"200 no error","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/","[form action]","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/","ALL FAQs","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893554/consumable-goods-allowance/","Consumable Goods Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/","Per Diem","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/"
"403 forbidden","http://www.travel.dod.mil/About/News/Health-and-Safety/","Health and Safety","","https://www.travel.dod.mil/About/News/Health-and-Safety/"
"403 forbidden","https://www.travel.dod.mil/Programs/Government-Travel-Charge-Card/Program-Management/","GTCC Program Management webpage","","https://www.travel.dod.mil/About/News/Article/Article/3433120/reducing-travel-card-delinquencies-apcs-supervisors-and-approving-officials/"
"403 forbidden","https://www.travel.dod.mil/Programs/DoD-Travel-Systems/MyTravel/","MyTravel webpage","","https://www.travel.dod.mil/About/News/Article/Article/3407536/dod-ending-mytravel-program/"
"403 forbidden","https://www.travel.dod.mil/Programs/Government-Travel-Charge-Card/Cardholders/","GTCC Program Cardholder information","","https://www.travel.dod.mil/About/News/Article/Article/3432968/reducing-travel-card-delinquencies-cardholders/"
"403 forbidden","https://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/","OCOLA program","","https://www.travel.dod.mil/About/News/Article/Article/3381268/new-process-for-overseas-cola-adjustments/"
